2012-01-15,GPS RTK 1Hz,11.150902994679432,25.117008840491643
2012-02-02,GPS RTK 1Hz,9.52432059866343,20.00958610771399
2012-02-04,GPS RTK 1Hz,14.375297964413901,28.78779324213764
2012-02-05,GPS RTK 1Hz,15.641757128941384,28.152736026676525
2012-02-18,GPS RTK 1Hz,11.779245616624344,23.56966496960579
2012-02-19,GPS RTK 1Hz,11.415649944747196,23.33593540953215
2012-03-25,GPS RTK 1Hz,11.126016995286065,21.64399533605134
2012-03-31,GPS RTK 1Hz,12.699405141947995,24.116316589999958
2012-04-29,GPS RTK 1Hz,4.07609184685487,6.472742127397415
2012-05-11,GPS RTK 1Hz,11.181310388150942,22.666846995400245
2012-08-04,GPS RTK 1Hz,11.658436354918468,24.571059356835736
2012-08-20,GPS RTK 1Hz,10.725204546897956,23.812107571804678
2012-09-28,GPS RTK 1Hz,10.78775038220655,23.4658875493862
2012-10-28,GPS RTK 1Hz,12.28795964316567,24.923766545846377
2012-11-04,GPS RTK 1Hz,17.647711094751198,37.25213845372929
2012-11-16,GPS RTK 1Hz,13.482587678372179,28.584760416451893
2012-11-17,GPS RTK 1Hz,14.646316444354897,34.86054908651075
2012-12-01,GPS RTK 1Hz,17.894264013916043,39.22945035361284
2013-01-10,GPS RTK 1Hz,3.5555845853763173,5.5864055617916994
2013-02-23,GPS RTK 1Hz,15.99803738169504,35.95226660720475
2013-04-05,GPS RTK 1Hz,18.220969211351505,38.56656170104773
2012-01-15,GPS 1Hz,18.075338136526813,37.56111757315461
2012-02-02,GPS 1Hz,11.040639043919867,23.20928658365411
2012-02-04,GPS 1Hz,18.99195241855084,30.8708204642018
2012-02-05,GPS 1Hz,11.686978286392629,21.475499964673304
2012-02-18,GPS 1Hz,24.8173684596027,43.76390993693328
2012-02-19,GPS 1Hz,10.428436433323084,20.03045792531423
2012-03-25,GPS 1Hz,10.299269102528394,20.58880689266752
2012-03-31,GPS 1Hz,13.104194882739419,24.15052530066684
2012-04-29,GPS 1Hz,4.852716987857424,2.65309654081617
2012-05-11,GPS 1Hz,8.555309943428488,15.06408340680823
2012-08-04,GPS 1Hz,43.977000280843306,92.95974989000875
2012-08-20,GPS 1Hz,11.590457668443037,30.811643164638618
2012-09-28,GPS 1Hz,9.754993136868835,18.744446079825114
2012-10-28,GPS 1Hz,13.486252428101114,27.375012004540306
2012-11-04,GPS 1Hz,32.09705325086413,56.55254922621199
2012-11-16,GPS 1Hz,12.991792974051169,24.149031662595224
2012-11-17,GPS 1Hz,8.919825088768162,17.604801302570742
2012-12-01,GPS 1Hz,18.5104606595772,39.943636334492794
2013-01-10,GPS 1Hz,6.602085599438065,4.497153892528481
2013-02-23,GPS 1Hz,16.82444743511364,32.44252469840828
2013-04-05,GPS 1Hz,27.599533647501755,55.0975179553097
2012-01-15,Estimated - Wheels Only 1Hz,173.70159350617104,72.73100150865645
2012-02-02,Estimated - Wheels Only 1Hz,100.68815357487539,41.50441397450395
2012-02-04,Estimated - Wheels Only 1Hz,109.8646431968101,51.93517863053988
2012-02-05,Estimated - Wheels Only 1Hz,141.2327354999437,47.63369023674126
2012-02-18,Estimated - Wheels Only 1Hz,99.77015904682807,34.732760839221605
2012-02-19,Estimated - Wheels Only 1Hz,149.80394949834857,67.67030641821596
2012-03-25,Estimated - Wheels Only 1Hz,118.01125732450816,52.59196597254897
2012-03-31,Estimated - Wheels Only 1Hz,105.29835895628699,35.04267657438544
2012-04-29,Estimated - Wheels Only 1Hz,88.32012861710253,46.09903682679371
2012-05-11,Estimated - Wheels Only 1Hz,110.95609217498884,63.29115936507524
2012-08-04,Estimated - Wheels Only 1Hz,104.86850895485748,57.48014591374763
2012-08-20,Estimated - Wheels Only 1Hz,125.08780784428147,68.7246568412489
2012-09-28,Estimated - Wheels Only 1Hz,109.20295943955523,50.9823566536568
2012-10-28,Estimated - Wheels Only 1Hz,101.14514428820071,41.483931302279046
2012-11-04,Estimated - Wheels Only 1Hz,143.7351629042103,84.08958766292541
2012-11-16,Estimated - Wheels Only 1Hz,107.83716834138968,41.10661377110134
2012-11-17,Estimated - Wheels Only 1Hz,116.36310946435256,60.301420169085056
2012-12-01,Estimated - Wheels Only 1Hz,155.4966243348643,87.54532868175842
2013-01-10,Estimated - Wheels Only 1Hz,34.57289861236495,14.421034400616639
2013-02-23,Estimated - Wheels Only 1Hz,148.23142054000687,53.210817746532555
2013-04-05,Estimated - Wheels Only 1Hz,105.98935996746597,53.5922617844568
2012-01-15,Estimated - Wheels with GPS 1Hz,12.339832852768264,23.8232605267988
2012-02-02,Estimated - Wheels with GPS 1Hz,6.091792316318177,10.103923610304303
2012-02-04,Estimated - Wheels with GPS 1Hz,10.521579143060139,13.581569276207011
2012-02-05,Estimated - Wheels with GPS 1Hz,6.8894919331453,8.496770171751361
2012-02-18,Estimated - Wheels with GPS 1Hz,7.670932042912307,8.620274218326397
2012-02-19,Estimated - Wheels with GPS 1Hz,5.774170431304146,6.0316754903740115
2012-03-25,Estimated - Wheels with GPS 1Hz,5.922480403778472,7.823968687840484
2012-03-31,Estimated - Wheels with GPS 1Hz,7.0675137327810384,5.015986560165462
2012-04-29,Estimated - Wheels with GPS 1Hz,4.579518912219412,2.5681892073371535
2012-05-11,Estimated - Wheels with GPS 1Hz,4.923242466895138,4.9418841575899535
2012-08-04,Estimated - Wheels with GPS 1Hz,13.94745979376854,21.75430182615134
2012-08-20,Estimated - Wheels with GPS 1Hz,6.597129269139135,22.33643932642545
2012-09-28,Estimated - Wheels with GPS 1Hz,5.6775130917423775,5.748047813263856
